feature	importance
d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;__	0.0
d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_biglobosa	0.0
d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;__	0.0
d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Boeremia;s__Boeremia_exigua	0.0
d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Ascochyta;__	0.0
d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;__;__	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Phacus;s__Monomorphina_pyrum	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Codonosigidae;f__Codonosigidae;g__Monosiga;s__Monosiga_ovata	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Codonosigidae;f__Codonosigidae;g__Codonosigidae;__	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Craspedida;f__Craspedida;g__Craspedida;s__Stagondoeca_pyriformis	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Craspedida;__;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;__;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Lecanoromycetes;o__Caliciales;__;__;__	0.0
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Monstrilloida;f__Monstrilloida;g__Monstrilloida;s__Monstrilla_sp.	0.0
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Kentrogonida;f__Kentrogonida;g__Kentrogonida;__	0.0
d__Eukaryota;p__Florideophycidae;c__Nemaliophycidae;o__Nemaliophycidae;f__Nemaliophycidae;g__Thorea;__	0.0
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Facetotecta;f__Facetotecta;g__Facetotecta;s__Facetotecta_sp.	0.0
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Siphonostomatoida;f__Siphonostomatoida;g__Siphonostomatoida;s__Alebion_sp.	0.0
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Poecilostomatoida;f__Poecilostomatoida;g__Poecilostomatoida;s__Mecomerinx_heterocentroti	0.0
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Poecilostomatoida;f__Poecilostomatoida;g__Poecilostomatoida;s__Clausidium_vancouverense	0.0
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Monstrilloida;f__Monstrilloida;g__Monstrilloida;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;__	0.0
d__Eukaryota;p__Ascomycota;__;__;__;__;__	0.0
d__Eukaryota;p__Arthropoda;c__Ostracoda;o__Podocopida;f__Podocopida;g__Podocopida;s__Strandesia_uenoi	0.0
d__Eukaryota;p__Arthropoda;c__Ostracoda;o__Podocopida;f__Podocopida;g__Podocopida;s__Howeina_sp.	0.0
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Harpacticoida;f__Harpacticoida;g__Harpacticoida;s__Metacyclopina_sp.	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Craspedida;f__Salpingoecidae;g__Salpingoecidae;s__Salpingoeca_kvevrii	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Craspedida;f__Salpingoecidae;g__Salpingoecidae;s__Salpingoeca_helianthica	0.0
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Abeoformidae;f__Abeoformidae;g__Pirum;__	0.0
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Abeoformidae;f__Abeoformidae;g__Abeoforma;s__Abeoforma_whisleri	0.0
d__Eukaryota;p__Holozoa;c__Ichthyosporea;__;__;__;__	0.0
d__Eukaryota;p__Holozoa;c__Filasterea;o__Ministeriida;f__Ministeriida;g__Ministeriida;s__Ministeria_vibrans	0.0
d__Eukaryota;p__Holozoa;c__Filasterea;o__Ministeriida;f__Capsasporidae;g__Marine_Group;s__uncultured_marine	0.0
d__Eukaryota;p__Holozoa;c__Filasterea;o__Ministeriida;f__Capsasporidae;g__Marine_Group;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Pseudoperkinsidae;f__Pseudoperkinsidae;g__Pseudoperkinsidae;s__Sphaeroforma_tapetis	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Codonosigidae;f__Codonosigidae;g__Monosiga;s__uncultured_Choanoflagellida	0.0
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Pseudoperkinsidae;f__Pseudoperkinsidae;g__Anurofeca;__	0.0
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Ichthyophonidae;f__Ichthyophonidae;g__Ichthyophonus;s__Ichthyophonus_hoferi	0.0
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Ichthyophonidae;f__Ichthyophonidae;__;__	0.0
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Ichthyophonae;f__Ichthyophonae;g__Ichthyophonae;s__Psorospermium_haeckeli	0.0
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Abeoformidae;f__Abeoformidae;g__Pirum;s__Pirum_gemmata	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Acanthoecida;f__Stephanoecidae;g__Diaphanoeca;s__Diaphanoeca_undulata	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Clade_L;f__Clade_L;g__Clade_L;s__uncultured_freshwater	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Codonosigidae;f__Codonosigidae;g__Sphaeroeca;s__Sphaeroeca_volvox	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Codonosigidae;f__Codonosigidae;g__Sphaeroeca;__	0.0
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Pseudoperkinsidae;f__Pseudoperkinsidae;g__Pseudoperkinsidae;s__Creolimax_fragrantissima	0.0
d__Eukaryota;p__Heterolobosea;c__Tetramitia;o__Tetramitia;f__Tetramitia;g__Neovahlkampfia;s__Nematostella_vectensis	0.0
d__Eukaryota;p__Heterolobosea;c__Tetramitia;o__Tetramitia;f__Tetramitia;g__Naegleria;__	0.0
d__Eukaryota;p__Heterolobosea;c__Tetramitia;o__Tetramitia;f__Tetramitia;g__Allovahlkampfia;s__Allovahlkampfia_sp.	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Acanthoecida;f__Acanthoecidae;g__FV23-1A4;s__uncultured_marine	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Prokinetoplastina;f__Prokinetoplastina;g__Ichthyobodo;s__uncultured_marine	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Prokinetoplastina;f__Prokinetoplastina;g__Ichthyobodo;s__uncultured_kinetoplastid	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Prokinetoplastina;f__Prokinetoplastina;g__Ichthyobodo;s__Perkinsiella-like_sp.	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Prokinetoplastina;f__Prokinetoplastina;g__Ichthyobodo;s__Perkinsela_sp.	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Prokinetoplastina;f__Prokinetoplastina;g__Ichthyobodo;s__PLO_of	0.0
d__Eukaryota;p__Arthropoda;c__Ostracoda;o__Podocopida;f__Podocopida;g__Podocopida;s__Cytheromorpha_acupunctata	0.0
d__Eukaryota;p__Florideophycidae;c__Corallinophycidae;o__Corallinophycidae;f__Corallinophycidae;__;__	0.0
d__Eukaryota;p__Florideophycidae;c__Ahnfeltiophycidae;o__Ahnfeltiophycidae;f__Ahnfeltiophycidae;g__Ahnfeltiophycidae;s__Ahnfeltia_plicata	0.0
d__Eukaryota;p__Eukaryota;c__Eukaryota;o__Eukaryota;f__Glaucophyta;g__Glaucophyta;s__Cyanophora_paradoxa	0.0
d__Eukaryota;p__Eukaryota;c__Eukaryota;o__Eukaryota;f__Eukaryota;g__Eukaryota;s__Ciliophrys_infusionum	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatida;g__Trypanosomatida;s__Zelonia_cf.	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatida;g__Trypanosomatida;s__Lotmaria_passim	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatida;g__Trypanosoma;s__Trypanosoma_cascavelli	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatida;g__Crithidia;s__Crithidia_fasciculata	0.0
d__Eukaryota;p__Florideophycidae;c__Rhodymeniophycidae;o__Rhodymeniophycidae;f__Rhodymeniophycidae;g__Caloglossa;__	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Prokinetoplastina;f__Prokinetoplastina;g__Ichthyobodo;s__Ichthyobodo_necator	0.0
d__Eukaryota;p__Arthropoda;c__Merostomata;o__Xiphosura;f__Xiphosura;g__Xiphosura;s__Tachypleus_gigas	0.0
d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;__;__;__	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Codosigidae;f__Codosigidae;g__Freshwater_Choanoflagellates_1;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Gracilipodida;c__Gracilipodida;o__Gracilipodida;f__Gracilipodida;g__Flamella;s__Flamella_balnearia	0.0
d__Eukaryota;p__Gracilipodida;c__Gracilipodida;o__Gracilipodida;f__Gracilipodida;g__Flamella;__	0.0
d__Eukaryota;p__Gracilipodida;c__Gracilipodida;o__Gracilipodida;f__Gracilipodida;g__Filamoeba;s__Filamoeba_nolandi	0.0
d__Eukaryota;p__Gastrotricha;c__Gastrotricha;o__Macrodasyida;f__Macrodasyida;g__Macrodasyida;__	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Dactylopodida;f__Dactylopodida;g__Angulamoeba;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Fungi;c__Fungi;o__Fungi;f__Fungi;g__Fungi;s__uncultured_fungus	0.0
d__Eukaryota;p__Heterolobosea;c__Tetramitia;o__Tetramitia;f__Tetramitia;g__Psalteriomonas;s__Psalteriomonas_lanterna	0.0
d__Eukaryota;p__Hemichordata;c__Enteropneusta;o__Enteropneusta;f__Ptychoderidae;g__Ptychoderidae;__	0.0
d__Eukaryota;p__Hemichordata;c__Enteropneusta;o__Enteropneusta;f__Harrimaniidae;g__Harrimaniidae;__	0.0
d__Eukaryota;p__Haptophyta;c__Haptophyta;o__Haptophyta;f__Haptophyta;g__Haptophyta;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Haptophyta;c__Haptophyta;o__Haptophyta;f__Haptophyta;g__Haptophyta;__	0.0
d__Eukaryota;p__Gracilipodida;c__LEMD267;o__LEMD267;f__LEMD267;g__LEMD267;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Gracilipodida;c__Gracilipodida;o__Gracilipodida;f__Gracilipodida;g__Gracilipodida;s__Flamella_pleistocenica	0.0
d__Eukaryota;p__Holozoa;c__Choanoflagellata;o__Choanoflagellata;f__Choanoflagellata;g__Choanoflagellata;s__Corallochytrium_limacisporum	0.0
d__Eukaryota;p__Heterolobosea;c__Tetramitia;o__Tetramitia;f__Tetramitia;g__Vahlkampfia;s__Vahlkampfia_avara	0.0
d__Eukaryota;p__Heterolobosea;c__Tetramitia;o__Tetramitia;f__Tetramitia;g__Tetramitia;s__Sawyeria_marylandensis	0.0
d__Eukaryota;p__Heterolobosea;c__Tetramitia;o__Tetramitia;f__Tetramitia;g__Allovahlkampfia;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_Sedis;g__Candida;s__uncultured_Dikarya	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_Sedis;g__Candida;s__Diutina_rugosa	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_Sedis;g__Candida;s__Candida_sp.	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Martiniozyma;s__Martiniozyma_abiesophila	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Wickerhamomyces-Candida_clade;s__Wickerhamomyces_anomalus	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Komagataella;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Cyberlindnera-Candida_clade;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Barnettozyma-Candida_clade;s__Barnettozyma_pratensis	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Phacus;s__Lepocinclis_salina	0.0
d__Eukaryota;p__Cnidaria;c__Hydrozoa;o__Siphonophorae;f__Siphonophorae;g__Siphonophorae;__	0.0
d__Eukaryota;p__Cnidaria;c__Hydrozoa;o__Leptothecata;f__Leptothecata;g__Leptothecata;s__Tiaropsidium_kelseyi	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;__;__	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Polychytriales;f__Incertae_Sedis;g__Incertae_Sedis;s__Neokarlingia_chitinophila	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Lobulomycetales;f__Lobulomycetaceae;g__uncultured;s__uncultured_fungus	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Lobulomycetales;f__Lobulomycetaceae;g__uncultured;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Rhizophydiales;g__Rhizophydiales;s__uncultured_Chytridiomycota	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Rhizophydiales;g__Boothiomyces;s__Boothiomyces_macroporosum	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Barnettozyma-Candida_clade;__	0.0
d__Eukaryota;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Rhizinaceae;g__Phymatotrichopsis;s__metagenome	0.0
d__Eukaryota;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;s__Peziza_polaripapulata	0.0
d__Eukaryota;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Chorioactidaceae;g__Chorioactis;s__Chorioactis_geaster	0.0
d__Eukaryota;p__Ascomycota;c__Pezizomycetes;o__Pezizales;__;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Thelebolaceae;g__Hyphozyma;s__Hyphozyma_variabilis	0.0
d__Eukaryota;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Thelebolaceae;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_Sedis;g__Ambrosiozyma;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Magnusiomyces;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_Sedis;g__Middelhovenomyces;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Schwanniomyces;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Hypopichia-Candida_clade;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Candida_tanzawaensis_clade;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Candida-Lodderomyces_clade;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Clavispora-Candida_clade;s__Candida_melibiosica	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Clavispora-Candida_clade;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Lipomycetaceae;g__Lipomyces;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_Sedis;g__Starmerella-Candida_clade;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Geotrichum;__	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Dendrochytridium;s__Dendrochytridium_crassum	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_Chytridiomycota	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Incertae_Sedis;g__Incertae_Sedis;s__Pseudorhizidium_endosporangiatum	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Incertae_Sedis;g__Incertae_Sedis;__	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Incertae_Sedis;__;__	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytriomycetaceae;g__Rhizoclosmatium;s__Rhizoclosmatium_globosum	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytriomycetaceae;g__Chytriomycetaceae;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytriomycetaceae;g__Chytriomycetaceae;s__uncultured_Chytridiomycota	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytriomycetaceae;g__Chytriomycetaceae;s__Chytridiales_sp.	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium;s__uncultured_Rhizophlyctis	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Gromochytriales;f__Gromochytriaceae;g__uncultured;s__uncultured_Chytridiomycota	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Gromochytriales;f__Gromochytriaceae;g__Gromochytrium;s__Gromochytrium_mamkaevae	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Gromochytriales;f__Gromochytriaceae;g__Gromochytriaceae;s__uncultured_fungus	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Cladochytriales;f__Nowakowskiellaceae;g__Nowakowskiella;s__Endochytrium_sp.	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiomycetes;f__Chytridiomycetes;g__Chytridiomycetes;s__Cladochytrium_replicatum	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Incertae_Sedis;g__Zygorhizidium;s__Rhizophydium_planktonicum	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Lobulomycetales;f__Lobulomycetaceae;g__uncultured;s__uncultured_Chytridiomycota	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Lobulomycetales;f__Lobulomycetaceae;g__uncultured;__	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Lobulomycetales;f__Lobulomycetaceae;g__Lobulomycetaceae;s__uncultured_Chytridiomycota	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Incertae_Sedis;f__Incertae_Sedis;__;__	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium;s__Rhizophydium_sp.	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium;s__Entophlyctis_sp.	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium;__	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Olpidiaceae;g__Olpidium;s__uncultured_fungus	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Olpidiaceae;g__Olpidium;s__Olpidium_brassicae	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;__;__;__	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__uncultured;g__uncultured;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__uncultured;g__uncultured;s__uncultured_Chytridiomycota	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__uncultured;g__uncultured;s__eukaryotic_picoplankton	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytriomycetaceae;g__Chytriomyces;__	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__uncultured;f__uncultured;g__uncultured;s__eukaryotic_picoplankton	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__uncultured;f__uncultured;g__uncultured;s__Uebelmesseromyces_harderi	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_sp.	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__Powellomycetaceae;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__Geranomyces;s__uncultured_Chytridiomycota	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__Geranomyces;__	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytriomycetaceae;g__Chytriomycetaceae;__	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytriomycetaceae;g__Chytriomyces;s__Chytriomyces_sp.	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytriomycetaceae;g__Chytriomyces;s__Chytriomyces_hyalinus	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__uncultured;f__uncultured;g__uncultured;s__uncultured_Chytridiomycota	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenaceae;g__Euglena;__	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenaceae;g__Cryptoglena;s__Cryptoglena_sp.	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenaceae;g__Cryptoglena;__	0.0
d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales;g__Cryptomonas;s__Cryptomonas_curvata	0.0
d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales;g__Chroomonas;s__Chroomonas_sp.	0.0
d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales;g__Chroomonas;s__Chroomonas_nordstedtii	0.0
d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales;g__Rhodomonas;s__Rhodomonas_sp.	0.0
d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales;g__Hemiselmis;s__phytoplankton_environmental	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;__;__;__	0.0
d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptophyceae;f__Cryptophyceae;g__Goniomonas;s__Goniomonas_truncata	0.0
d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptophyceae;f__Cryptophyceae;g__Goniomonas;s__Goniomonas_sp.	0.0
d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales;g__uncultured;__	0.0
d__Eukaryota;p__Dinoflagellata;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_alveolate	0.0
d__Eukaryota;p__Dinoflagellata;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_Peridinium	0.0
d__Eukaryota;p__Dinoflagellata;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Blastodinium;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Dinoflagellata;c__Dinoflagellata;o__Noctilucales;f__Noctilucales;__;__	0.0
d__Eukaryota;p__Dinoflagellata;c__Dinoflagellata;o__Dinoflagellata;f__Dinoflagellata;g__Dinoflagellata;s__Peridinium_sociale	0.0
d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Multivalvulida;f__Multivalvulida;g__Multivalvulida;s__Kudoa_rosenbuschi	0.0
d__Eukaryota;p__Ctenophora;__;__;__;__;__	0.0
d__Eukaryota;p__Echinodermata;c__Echinoidea;o__Echinoidea;f__Echinoidea;g__Echinoidea;__	0.0
d__Eukaryota;p__Discoba;c__Discoba;o__Jakobida;f__Jakobida;g__RM1-SGM49;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Discoba;c__Discoba;o__Jakobida;f__Jakobida;g__Andalucia;s__Andalucia_godoyi	0.0
d__Eukaryota;p__Discoba;c__Discoba;o__Jakobida;f__Jakobida;__;__	0.0
d__Eukaryota;p__Discoba;c__Discoba;o__Discoba;f__Discoba;g__Discoba;s__Jakobida_sp.	0.0
d__Eukaryota;p__Euglenozoa;c__Diplonemea;o__Diplonemea;f__Diplonemea;g__Diplonema;__	0.0
d__Eukaryota;p__Euglenozoa;c__Diplonemea;o__Diplonemea;f__Diplonemea;__;__	0.0
